id	total_listens
ijR8bMV3mpWlpYcP	16452
ijT1kA59nzg3s72V	714
inHyPT70KUua8aLD	4801
inL3Q1H10dT7oWT1	623
ipz3lsT6hIFqP1nj	976
iq77SraHFFqLrHY4	139
iqOKGmogbpUlCpOQ	2151
irNlUQUsT2eVyqvL	2107
irOvqSgQCPVFaquM	13264
irbpWCEufcq1BMYV	9255
irkz2AdhtMYgAYXN	11145
isX7p48BazaZteUH	1101
itSU85etD1M8fNbM	1087
iuC7ksd9ZI6rBDQx	6328
ivBNExa7WNHOui69	3303
ivGVLselfIshUMsv	9904
ivpQdsiz0WiyzXvY	5942
iw21Bo1VYYCT6n7A	13320
iw9ZpEzmntAY2Zr6	2045
iwYBb0HtGZySccaF	53919
ixhYIiyMqEdzsD23	88523
iySVyADdWDEsM60S	388
izQl5dxQnavvmOYp	3707
j0WIhrK42JwAMpAZ	229
j0cuibch2ONotUJ1	1162
j0wTBFEHzNDrswZN	2019
j1MSs9JeAN1DznEd	2349
j2tMN8BEiUxfXGRH	2434
j2wn3enEucwIMiGR	4425
j38kWGeww0fjqBrC	3926
j3gpCOZnRhd3eFEW	134
j6NFnqnGJw9TFHTa	374
j7AdtCv6SrjpTwmi	510
j7TDZzge9WWcRrYa	7872
j8qrlsfqWAPqzqD9	89242
j9CTOHVcW8Pd7814	3908
j9VwEMReK4VYjwEX	11287
jA6lkxaIsH2ZBf8r	1302
jAmlfX0zCVbOy778	12600
jB31k5mRnPAFPgUd	1427
jBMYgoEaEs1PeAw8	2311
jBt6v1SBytV6A9Cg	13179
jCSocLA9DNsaNM0d	1253
jCr64GDnzODJJsyx	3276
jDTmChdA1VOAykV9	4038
jDg7M1pL56de2DW6	1863
jEMxGIVB7OrAg93t	1023
jFUhAzyCCr8WM8Go	18740
jGIHp0MVsFnKuOr1	5476
jGjGSX5T8iArwZPj	4439
jHLns0427Wruwtkm	314
jHMlg5bSOwFyoYGP	1485
jHTZwi0UUuf2C2Zx	3281
jI4omGgcick1MeGd	7428
jJ3RkjQHgkn4ratL	9765
jJEgEAF2iuW4yk9g	5511
jJSep11zFCiViYgf	840
jJTyOckRu1WYNk1W	1592
jJv36zvPl85wSi5a	1663
jKD3XnlWI7pRq5vW	858
jKyeNJlMZGWlUcKt	2498
jL6s2F3IzVDtutwl	11751
jMHpZGOzfhU381yI	2990
jMYH9FaRakCWwSyG	2185
jNMoM6EUyoY1fz8x	3685
jOEL85ImTTwtWGYP	5691
jP4TifLBiphiktrm	7473
jPzfieUDfHZbQFtT	744
jQYLaYeOnQt0E839	2214
jR21UT5IJF7I5dq9	449
jSmz2UywO1uQWobf	212
jVp2O2BoTmkv1BG3	1937
jW78oqM481fQtAm7	7309
jWoPLkSAzoccD2TE	13858
jYQtvZ9IYV2LMq2q	3703
jYZozjIWRSGCqBgY	1227
jZfcQW4j46BN4TBr	849
jZiEhnwf1U9gsHSm	5454
jaJzmmNr1sWLN3nx	1037
jark6tVTtsel3gNB	2995
jbjUZEcZaHfnHI2X	6672
jdZ19gUUdte3ZHPr	8587
jeJ0vNZtdwfGUoCS	5977
jedSAFuflOCD6G1u	10095
jgLEhjGBjNhQ66XJ	6455
jiQ5a9LlpxaHdggy	15209
jitmHWx44kFAE4yy	4351
jj54uH9K3Fzvqtma	11264
jkQutX4B4A97ldsE	4708
jlFpBjM8WmkgzRlg	13386
jlmD7JOBfcZXnUnf	9876
jnE38lP7iZd7pIXX	3696
jo6ReCCM6o95Thto	5975
jo8SkjkDIKy3BM8S	57
jorQx4KoKoRpYxmm	1663
joty0gKs0YqRLNSU	6519
jqJ6fX2IHOadB1hR	30184
jqdOn7hVCRxa1Veb	15403
jqsrY1pVIdx6AnGN	697
jrBapnIURY3hL6Hv	5711
jtKw1863k4rGKrdQ	5872
juoLoztvRPrfYmjH	22179
jv39of0m3XwBVdIw	32047
jwL7WTufTGWzxiju	2653
jza81pmKApBN39UY	815
jzq1MjCEw9xBVvIo	3099
jzrOnpAxDnM3ZKI2	1505
k0WjvjkE1RIAD4OY	107
k1vpT9GTEetRQIW5	1293
k2f7HM6XJHEx9Xga	11926
k2hWClAmlwrYsA3B	7544
k359CixIFRVz3QHM	67452
k3FPwF5E4hLTlXRr	2683
k3fIF5XsWbLhdgcu	1201
k3xVM762w3RTOSc0	4837
k4UnduvYeRQSqlXR	7243
k4k03snnDI2NKgys	1663
k5ZEht4kSGfPkoRc	6514
k68WuDMJJvrWeeXX	9531
k6LZ32AyVaYRxRqU	4511
k6ZHC64Sv3ZF5BDJ	5609
k6pCLnjAYSoOoo9o	4405
k6qFGgpEV85Pp9Nf	2403
k7Nh93qJae1HAoRo	659
k7oeRlt1cXQiqfR7	891
k88tcVQ6FdFfRcQP	699
kB9KHTogmCSuJeX3	760
kBPYozr89OqPt69S	3990
kBwRVb68o1yRCtxG	2172
kC8ItuaAbAJWNv3v	456
kCJHgbVuvdOLX9fK	39379
kCjoZhap3XdiCWsC	2250
kCpv8DZzgqO7JVwp	1907
kD291Tvhe8IBrGNa	6513
kDWLpXx8c6H75wCf	4317
kDfVFNrPtyFGEzsm	4744
kGGHyhyV9C5h0met	1922
kGacIHgE5PpjzW21	2288
kGqt1SWYRG5M2X32	32491
kHext4kltqDFZgku	7089
kIEALxVoNBD0fZ4x	808
kIrrHrqhMGtCuLZN	589
kMJheBQGcL8KG3xH	3187
kMnS9SSJA3WP6sIb	3312
kNjGLH3TsdTQJyGT	695
kNqrRjBGGlQJikwq	995
kOVK1Bh9ihrB0CkJ	8256
kObtPNCEmcSyfTt6	10123
kOgG4ztKhCXSglgr	5837
kPQllTjnYgfZhHKH	1025
kQ1SiWK0LwJpuV3L	468
kQZmbUIk3VB1LQ5v	18360
kTDmcHeyW2hcF6bQ	315
kVAqNushjm7xPaZz	1701
kVWyV5G2YUGlkSEu	6357
kVZUr0jaTFwSlmgQ	2337
kWB38nOpqKebYNrF	18039
kXDZPyj1HsCLUYeQ	2326
kYjUrmbdJ4Xwh5C5	1054
kYjimvGY1hS1Ghgm	1412
kZ4ZuSXXANzSc5h8	926
kZV6wep0ogka756U	3406
kZfU7YzNZr7QlRXA	804
kagU44z72oRKoDRf	1142
kbCl5Mo79wrcrwLy	275
kbXSe3gseaykOgWy	8976
kc3Y5WKQEAeZ2Qav	4062
keL0GM4Vis6abtHQ	3062
keQWs3ID7D9EIDQo	2316
kflYK2tjXetHMAfI	12033
khCbZbTtPsGbPbSe	1088
khWdlbyBXH5sXHBg	3087
khymRW0B0p6aUuSm	21573
kix6Yl4lYCM3R2Xw	1398
kk3qMN31v0OCnApS	408
kmfEYMjEwILu1uWM	929
knNh9yJ5u9gGriJ7	8413
knRIa5tWsfTo7RaB	2166
ko4HNq1cqXICA00M	4556
kofCEetOZo7Lb9Sg	3040
kqVWk6G25ortikfF	3948
krQw7ulrGfxcyFtN	1229
ksKNiVAiM8mDS3Ir	3944
ksziW8IQD3GYKkcA	1813
ktiWk1gpZBfYtXsP	1513
kwVC7UCkaNUswXaw	6171
kyGTSiqPY0uQFS1U	518
kyU5ITpbduSpUJCB	2556
kyhuipEl2CeQHAYu	796
kzPQoBH35H7hMxwM	3949
l0X0LJ56SKFIgZ5B	2959
l0gvH3rsrrMlEUA5	3613
l0kiEsrJ9r6DXSx3	1948
l1XlZd8wo4IO5fn5	1296
l1ccOGznsEcUDcAN	2748
l2GXfO3DZmRRSwfu	1936
l2P78A2pXSN1RKKX	1973
l2Zo0gy1W3kf3r5q	19652
l31aUgTumgeT8Vgk	11338
l3CUI7iHepUpYyYq	759
l3GioCNLUNUPOhC5	782
l4df1iM5ePCvBUmJ	1269
l4jbQReWIWmNSZNM	6078
l71YhgFwuFfs2NTY	728
l7JfVRRnkRsaOEXL	420
l8UV1VNWkHuWYxj9	8488
l8WU2gXjLrJIYXM2	189
l9DbgJU9eOxt7BEb	4574
lBYrEJ4DFKDJmNP2	3065
lBbxNiUrl7pF1H4c	4063
lChQX1cZG7eW9pVJ	13316
lCji3lTQfY0hxwqD	3109
lCncPFHvZbZdNrIY	1358
lCqVlFaTe1dVYMov	2515
lCxXICvhos2eQEHq	4101
lDNfZjOPYkGjC4J8	2448
lDUW2uz03rLzvnUA	2763
lFt5kQ64gDRKDwq7	2923
lFwUy0TXLfMq3k7v	345
lFwoNPComBWXKoy1	1445
lHaak5QXmmYnbNpn	2628
lIsRweGMzdmXpoaP	14802
lIy5IvgAKbdEzWIX	1318
lKELQWCgISOYUgXL	1121
lKjfKD7iubyEaZSP	3384
lL4SqhtkfiSNdETd	1003
lLBoy6bqM2vp4ROv	986
lLrxKn7cAVhGAbte	32535
lMBQK2NFovUnvfKe	5697
lMeEMcn3RbJebB7C	9505
lOyErwrvnenJb2TZ	1897
lP10z2kS1wwJeuBW	3732
lPAW2IulFyjZtuaH	70
lPJqL2xf8vT0w1It	840
lPush1WVRmJkcC1H	4346
lQ4EP9uTUXBDRD8K	20641
lQQp4nJxCBg0KYhP	1991
lR2oU6cJMDXA0Q5F	2000
lRTvL3Ix5L1PY0hv	1054
lRxOJb3aYfqrYAW0	2124
lS6K0SWtwlyvEMdz	14947
lTuFCTvvBnrDPW5z	1553
lU8VxBqKxbf9NAKX	592
lUKXMRQbu10DU3QN	5423
lUNal0dgrsaYUw5Z	4859
lWZd80tzQRrmX000	1212
lWjjhzD7MqxdWYeO	2028
lWparY0KHKJBVqex	4773
lXbwZcm26XH1WcE6	443
lY9b2hMsxiDIqxpy	909
lYWQPI2TFoh8nSTC	30606
lYWTJfHy1ITvlzvq	20822
lai5kozeoG6BmHgF	1043
lbHFUIZ20VBK7rU6	8097
lcLc9mPcpQRhoE5U	3745
lczXdinRbQyhIEad	13922
ldi7tsfL9rEjQyyk	355
lg5MIEOb2cDlz8QB	1326
lgOJYkIote9rJHdj	15264
lhmg3X3ucCD0aZml	17978
libCsWmy7ZJfaWpz	6095
licEoKGZtm4sDskc	2268
licXaB3B4C4nErIO	60
lifSf2cItAkB4aLL	1567
ljsfSv7SlYE41hhf	960
ljze9e2lsgZRtZpB	935
lkkO89QDML1MfmoW	1291
llUMs7aAG7ae6q9Z	2439
llfiyRXxPeAoahRS	666
lm3SIeL7YqQBe18n	142
lnWKKmAEPt8KMlmy	2967
loEHz7lLOBNYx6VD	659
loKMRBneOb5Hd4TT	11806
lp6dT5ZbHwGzzcEE	2554
lrbEv0Tu2jLNlMmD	2365
lsI7RpydtQbphAhh	2422
ltoqwd3Ctx2jjNMX	957
lts6MXHyZEsfUdQn	3245
ltxbqSGFwcdiFR8k	13873
ltzR4M5ZhP4tnWA0	37501
lvoPDpXBpsRP1waX	1433
lwCTOXXxd3B3sx6h	905
lwM3dhDZgogfmrBp	1112
lxMVvMEW8La21pWQ	4355
lxMbTKo40RolezFG	2987
lzF03M4H0QnKBXZn	3581
lzlyaLL4NZTvth9S	9262
m0bUJjtPS7Oti4dl	19797
m0fLkdDnuKCniOyn	3218
m0oltDM50FjaHb5C	15860
m0raoiG0b0euhz6k	1775
m2ni0JWTVGsmBNNl	492
m6ye1AQEvOrAgGyz	224
m8oqnIEeRk8v9eL9	16592
m9ZCSq3BhsrYje87	1256
m9d58xLl0tkBxY8s	2071
m9g9Rv0cryXb1hVc	1747
mAMEgLzSgsbYN4Vn	5552
mAMI9CMn96Gr4hrT	7142
mAcIzvzbInK0vvjX	663
mBXWR5hbbKPepASb	1909
mCSBH86DOGkkCQt9	3044
mCnmHhZqt2inAcjW	4473
mE8alWfo7xpnUj8a	1258
mEFMPdURRF3kXZnF	2127
mH2suhduIEa58xdJ	3849
mH4D7N3DSyTR7aOV	295
mICaFcqpz8V8XXNF	277
mJK9X2Fy9K9ZRtFb	1382
mK86JfhEvntZPBsA	6311
mLyWnA7tHhH3Uhfk	12095
mM8ngJKLB9T2WYKM	18380
mNQNaz6dTkZUtnA3	1987
mOCq6YBMcFDCYEPD	12946
mOoap3bcujeD82b4	2741
mOwhoDPh4nMkGwqc	1154
mPKEbP1xSc63CmzH	1826
mPXnT7ZLAx8BP2pe	1474
mPePqfdfjA1QrJNy	1347
mQeZVNjDavf4WysA	87
mRLalNcr03bQfkko	318
mRh2z2fr0ygxzxEY	5467
mRz879Dw1NUbm9BV	6148
mSkmd9yspk3hECv3	179
mTCFG1ROdedd9GrX	6060
mTHU4LSWbDZFyHBR	7518
mTbTSXakQDcIH7MK	5673
mTn3pzUEzKwIDOQW	713
mTwXhqc4op8iTl4j	2420
mVIvx5KRzAIB0s9j	9538
mWr638e6PKdR5Byc	1217
mYVrbGa2RTgNi6Gy	34017
mYXaFc0b4TvzgRna	610
mYgAsL6tN5RXeoo5	7517
mZE8NpwF7iNF0ub0	1044
maPYFFu0SEtg21bg	518
mb3gfWnBLSFu2ynL	7917
mcSyQWsHtskCQIBJ	326
md0D3HS7Gz9LWtrc	4962
md76eMMjsfpweHTK	412
meMXtRJMnRgPV4Gt	1038
meYa7mK3fWZBjco0	22221
meyRuHSugFCQytN3	2923
mfIiV3hmAqQyamkU	1340
mfuC6aKTFkF1rPHg	11273
mgjDCaqqLfxz1070	10024
mhs0vZrFAuq0WkXR	7864
mjBqNBFLspc3FCtE	3538
mjvZLcQCLTeo1J55	9471
mlCBgoRvFyaMKpBZ	663
mlJRztJVur0XpE2f	8082
mlRU0g4WnCiiok60	4630
mlZNZoual2X91RLO	9541
mpG2bZZeFVlPw2M3	5621
mpxBrgJST6LnDZj7	3154
mqJkX1enaX9MwXoy	3928
msG6FSYAHCxgGRhj	2068
msrmHyDIIXgUNi8K	2190
mt4lcmxfRqLxWF0U	3759
mubUuumYxxs16tgy	9361
mumfFTrnPMaTm4u0	1401
mvJudGv0j8zz1Sln	9475
mvNZYakTYILGDiSr	4041
mwDEJjMxydyw7Tf6	633
mxKahNL0muWgijyX	1909
myY0UlrN8xZmnuoz	1031
myoCvPb1dyaj0Tf0	7024
mztrw5nXNL9Qwo8O	11927
n02RumMUuEhA8ovH	13324
n0yl4ocuw3xOuSZi	1122
n3J10IFEGSmdS2la	11239
n56vWUIuOb8UEa2s	244
n5iW9XppNzXkV0KL	2474
n76jFfoCtgmPuPEB	991
n7fW0gsuVnl729dS	552
nABbH6ffNti1x36i	1983
nB0Z9UDydK0L8xtl	8818
nBId14vHwXSQHFQV	4726
nBdT7W7uaLtZkN0G	2949
nCc48KsKNjkdFZxT	194
nDAPV1COhqWGF1Aw	3514
nDChjsox5qt1zC72	2563
nDiuhKCc9z5DOBcD	620
nEUwCpufGit4fqYH	1392
nExcxeNNUtIYPem5	1500
nGLIdmXAlhokNVbo	47560
nGRtBUsvadslsohm	5873
nGt1GGh9WFmysu7h	700
nH7HRifpQAmla8nY	776
nHD5CVWuufJ0BiqQ	31543
nI03rDC3AIfkGN4q	5081
nIOTbQB7ARTbmWS1	3267
nInOUblfaNsTVr2H	16427
nIsHgHoJYEzkvvDE	2592
nJ1ayYd5TCyBjifw	8137
nKFG9mfZWjYbulbJ	1791
nKkZF0Sz1MqC6SgF	1359
nMttUHxADG0pbtmY	11462
nO4jbPa9iYohYF1L	835
nP064MFC4e5ami9Y	6241
nP4fQq4Ktl5UQY6e	4644
nPOUMO7w5JwQ3Orc	6479
nQ4h11UiCxpxjafu	808
nQ4qyKRGbqDO38tb	3733
nQGbsQab0xYxRs7H	5221
nQJ2DU5Qo1Z0rkYC	3146
nQNbTq11gUSB2gLw	2238
nROgbxPk7lgXPE0X	613
nRpEFcFzYZ8Z8Cye	25887
nSYKGdPdmBN4OIpV	22530
nVVj7Ksowk6ILZge	6188
nWamstGAwBbfV6Zn	5748
nX9FpddSUFY1C7CD	7450
nXI9E7xBi32Zeuq6	7096
nXVr6iwdbVsSkSqp	29693
nY793S0Nmnw3WVah	7569
nZLQai98JIUloXoM	1105
naJZJ9llbE2MaOSA	3529
naNraSSKgSwxNGNX	857
nb63ve6ADAfyPZI4	2235
nbRSgR24dEWGfdhh	187
nbZZTk0V1ByXZbSJ	783
nbo62BHKJ2BoX8Jo	8106
nbwo2fc2WclCqFZb	5176
ncntuF20C5zThvkH	1455
ncrK8AlINWw1Ee5s	21604
ndc4FM63aky0yHVr	925
ne38vTpMcF7CaEdV	3245
nfnpXXUFv8b3Vi6i	21519
ngAOMMsMHLT9faVj	24986
ngX5BFaiNZUB4P71	2194
nhmILgqxIeNkq01v	9022
nhmJJUCL6wqAXtzL	2316
niEffBEGRADgYdQN	1980
niQDi3kgr7YWFuJf	4698
nioYkS2ur04s4icz	12056
njGBA6t0wrejlsNq	8894
nk2Yk9Y7iL1OkmrL	4289
nm71kPftsPbLBOhz	1583
nmQ1zIqsGoMiiyBq	6257
nmYtNFEPXtNZtXP4	14740
nnGqwGWCOSmceOGQ	519
nnRPIZS6VIyt91Bs	5184
nnxad8rXiojcpFCy	1518
npNmFptTZAXcdEr1	5710
nqkmCo5dH1rLqHpJ	4985
nqyxZqm7A9fptn5V	5016
nroPbzmOcivht0Ff	1328
nsFwXCnPaODZwSSp	11442
nsoguYdc85FLKwEw	1589
nuvxU4cn1hlGTfyY	9612
nv00pislrfOkUfpE	611
nw1u2HHw09nIxdiO	7501
nwCwIkN83De1v9tK	19377
nwgpEcq5O0fJCYHv	1925
nzAmpviZEyTxBY4q	2308
nzCaI7tTLth0h03y	4476
o0cI8u4qKmk6zB4m	3373
o1SceoMz7feJiiaG	7722
o1flh98IVNq011Um	3883
o33adzkUn31UEAtO	1988
o3Z55a2wdvE3s8ms	2843
o3xEiysX3yaR8mQr	2334
o4mcP8jW8d0kaJZS	876
o5CwFepK9xTbBU5I	2662
o5D1rlazYd9bCBlI	7960
o5S6SQ69DTnMZGQ9	1003
o5xh41uAm5TMgXJb	16093
o64J3SARDQwwk8yP	1007
o6NF2i5lZvp79KWq	1956
o80qmfRG6FOn16Ka	368
o8i2EnaS7Za0ktuG	4903
o8m8yA0TLbmI9Xel	4362
oB5dgJjtqdB7JfMw	3220
oBbeOJbU6MqBt33i	501
oBpRX3vQJK9HCNF8	1292
oCO1RCn75rv7DAVG	2789
oCiXE6IPYbBqBV8L	3654
oCsGbaU8QTJX3yfj	181
oE6Drahik6zHuXcc	4132
oEbVDhAjqCWtWy7C	1899
oEhjdkACO0hfpjEQ	4089
oFADSPVMYyDBnOAt	11920
oFfqwvHz6rp0jRmZ	6113
oGLatsJJ1OTDO0Ij	3688
oHMNoh8ipj5GTtCO	1844
oJSHuTv7u1TVk6Nu	282
oJfFfIaNWBCd2o7K	353
oJxxtl8DLEPEzxDj	2084
oKNu3wmU88In3Mm3	11124
oKq0CBJKKl90hGrA	2530
oM994kPgyh81fLj8	15838
oMVBpwDokWhfSrrC	1639
oNoOc5UH50LHNl9o	2642
oOGt8G7QICMHBUUX	2413
oPx8xER3MDVufQcd	4961
oQ2sE8B1HV3oip4D	8884
oR1TzrS4HJCeanux	5895
oRU3mzhGkqNswVIi	2502
oRvIOYakPn0b4mm6	1315
oSZqtfh1QJVw6crR	1208
oTXm3T3zmrbnA5ya	1751
oU79dviwPg4R5AMw	6069
oUHq2PICaMHtoL51	7350
oUkTEEAPNYjunp43	776
oVEAY0PGCuS253m7	24182
oVEcBGcAomW7cuAj	974
oW4kjNi7nNjcTCwz	17859
oWgoCA1NvSYrb4Lu	9397
oXdE3n7AxM8dTMTR	727
oXpdQJTpASLJfFvM	85
oYIqRH5nrmdpQTmK	590
oZ4FcJP4Qctot5S0	739
oaIwSbTS5fQjSvtt	14322
oahj33USrwBNIf7V	3726
ob3rJvNvmxEBUgrM	6663
odbsrmRnJnr9s13g	3779
oduRvA0za6UJTZl6	2803
ofl1u3WysNABR4to	504
ogAci5eoFfKCOehJ	221
ogaBlo8O5BrI2Wnd	544
ohbvGoXAJ9BPZk51	1904
oiJUeLdVwgBzhPiI	15332
ojl88C6GatkYvRcY	792
ojtZnYHxoTtRi91i	2305
olD8L9sDEQOtCEwh	3103
olDpB2ii5pXljG3Y	8315
olRGJed4NkOqAlye	2809
olYVAqm0pOogFimL	1109
oljlgSrW9Ds0APTj	2274
olkuO5DZqjKYrTRo	2252
olw9C9zcBP0ySovw	4290
ooNcoUWPzrBAjIfb	1437
ooopTtHdA0AqT9jY	822
oov3Rs6RG3l82soF	12200
opR1w6n0n7aBKcsQ	7940
oq6lTb4nLtIrPRHr	3481
orVANz3iqnM4O6iQ	1891
oremcvGwQa2mOajf	22220
osCVdjDPzj7UZ6Dh	4575
osXNE7cWObZGmwwr	1199
ost5WwHhojQYkCoV	1045
oswI44JDBnSlsI6f	12306
otX772D1YwFWtmzo	6538
oucCp5SxhArE9VBY	4959
ouzA3TIaK4yAIxp0	1673
ovqSpdUbgFRRGdyi	44385
owgNTOp52BmoLWAr	3948
oxjkZVCa9STzmIaI	25614
oyF09e28NB4YgFkU	4519
oyR23PnOEo5tVoUG	1470
oyTlx1RNADpNzRCI	26794
ozIIQvblTN6Slpfa	3034
ozbLeTBQOsNnEGZe	4584
p2C11NvlN0hm4tjX	1175
p3JMuzuZ6I9JbWl8	1647
p3qIikhfdR9XjX5H	217
p3ypLAOtsOpLTn3R	291
p4TP9oBnIoAIiFtw	5088
p4dOTGBjTexjgFxv	302
p4y3xGQHb4SU6VRf	393
p5C6RE9bhZAVUUAl	8788
p5orMT5vCj58N1ng	6818
p6cVYNuz4eCmoa1N	7325
p8xpqol0rOxjL2Dz	33568
pAd7kQdenSBvW8Ml	4655
pAzEb1oXeG9TYIvM	945
pAzgyML8giA3E70J	3993
pBW4hSMcAIFt7dnh	6899
pDYI5F6cG7ieAp9B	8318
pEAawngmMyR3Qccb	7732
pF5dqrJwRreBWon6	701
pFCYP9Ru3xkib9H5	1156
pFt4jhLjEnh5cUDh	1023
pIZnbaINXFsTWIt4	1701
pK43WHEUOBtqbZqm	8491
pKa8tqv3wZORbVeF	3208
pL1Qnfj8IPjKrzXu	117
pM5Hf0ucqHSGr3jp	4368
pNUcTH7vMfVZ7yYs	522
pOhj1saV2NIaCVYM	6202
pPJlbWGF7oiXCpyb	464
pQ3zmzAxoT8yR0Wa	291
pQ494PZ22c3yjNFq	4195
pQTg5VHeTv4pMo6o	1612
pRjV2I3koh2GmoAb	974
pSOYlgWNzpZWpN9j	1838
pTtt5FNbQ5hkxuw4	652
pVoZ9arpEbyWLLDS	3834
pXkHGGUSSx8A5DNk	1237
pXs4kTbEJPjxrGpR	4637
pZijIGqH2GBH2U3X	1698
paRr9I3ADg6L5zor	944
patue5C5C7NYenLA	688
pc9XPONuDmTCwkCT	341
pd7jrAvhuhjVYnAR	13729
pdO1hQ1o6aWr9DWx	3524
pfbZuYk5eygVYcBs	5121
pfe6NiBrkMniSchL	2489
pfrggUV2Hs4hcVV3	810
pfwN61QgJHQIbDlG	1478
phE7ePEvY2LXoGj0	3703
phzlIhOHsFXVLW4u	1287
pimD3R6PdlVduyxU	428
pj4i2c5OmthxRh77	611
pj7SWzUYCu48xN0K	255
pkJ0tYkGWNaLd6VV	24079
pl1ULhJ0GW8UvC4M	12858
plQLBSD3sEyBp3xw	3634
plUDmC6QnWwOrNAU	47203
plr3GfmLtCAKJH8v	1895
pmHcEjRa4hDAZZCP	4455
po1zh0ciVL9waCrH	3625
popiDW57nh9KgAYz	12492
pqRrADoga2QzRddh	5293
prSN8TVydjuac6Vb	9753
prX1H54mvNqx5FXr	96
przY84ThvBjvHe7s	5025
pseLWLZ72Uqqc81V	8755
ptNtXIPHjCjePfBt	1974
ptSQMoK9d8CydnHP	11553
ptq9yH6VRzAgGiUo	1783
ptrIEE5tghX6ECNW	2588
pvZS12UsXw1npOVr	51061
pwYMrKqhkbUAdfHk	6186
pxkzzV4GssNpCJs3	1160
pxzFlX2EtjGHbOZB	7147
pzQHBx7Y3N1uVlpT	18605
q1YKshsAcHpG7tJM	3976
q1rIQnCNa4UKsU7G	1073
q2XKtmz04VRmQza8	228
q4KaPFaUsI5ZDlLp	2486
q4dESp9mvVGH5h2C	1582
q5ShIM6R3OaT495a	9372
q60eYGM0HXfDdRgR	401
q7MwbfKFRJx3bTTT	2322
q8CqJBLxjNUmTes0	3914
q8UNC0l3aFPXnfx4	13477
q9C2bGnbFhFG8Xsc	8200
q9JEP2ZLgz89a02V	1491
qACWU6Cb5vOeeBkn	4742
qAYXQNGXXoLd3hyu	1229
qBy4U4vMZwl3zGkD	3243
qC3mq39Km1cB9YnQ	566
qC5xpdtFfPBR7kHQ	3806
qDkFzUFAHtZaiQvs	14012
qES5o94VP8t2XZTT	2356
qEwLVXUeIUlKkLwQ	22802
qFe4ICiz5Q66t0LE	5089
qFlwLtUfB6jiBi35	2555
qGGKn5a4l0kyz8LP	31974
qGHDYOyP7HMPvxKJ	49156
qHZuul0Trem8J5kR	467
qHpilVpRumptQjJi	898
qINQQr8lLrIu54OM	2107
qJBf7HT51lPnKjEd	8463
qK7qwz7YEp3LtNuq	4222
qKFRjPWQikVK2LrL	19011
qLJ1SjefOj7dg4Zk	6426
qLT1rMJYeHVg5ZJL	1658
qM34g4hpXcqhLpug	572
qNXBWASsScqXJZK7	388
qO3AAWSEYdPJM7cV	254
qO8JsWXuK8nV8N42	716
qOXJGJU8heq6waVx	2838
qQ1YrbQlVOtBptQB	884
qQF48TkVeamosp2c	2882
qRIRPx0dg78ioWxl	21620
qRUVHPoXPqstdnYL	25088
qSpgB2N9PXAAu4nS	5708
qT5pfUi92dheGMqI	2492
qU9Aux9PDCB6jUjg	14101
qUE9u0Hwgx9dbTlL	7663
qUEQ6tR4wNAo0uBh	11796
qUTOHjeY500H3KZ7	6868
qUbKjC17TpHOFZkJ	4053
qUkFjTESBWgMVveZ	20588
qVV4FFDQZfkV1LBT	11532
qVuVgfpXIyXe6L3N	1293
qVwKFf5dxh95bEAA	4563
qWShgxbOeO2oEVno	1935
qXI7XVh0dzBMefTG	3434
qa0uBpE5QmBMoI04	6786
qbNvLKSCnMbHHD26	2151
qbQPIU7I8AJy3cPQ	15153
qcTRoUCsoFooCVsD	1371
qcUvs7BssXOWyJET	19017
qdlSVIQHo7DIVTe5	697
qduCOJrao2wN7Hs7	3321
qebIf4mDDd09ba13	1651
qehDEVqWUfOVqGI3	9370
qetgheovnh7GG4JI	5563
qfdGKqj2QIuogYbc	167
qgvpPNPLmGcFkbUG	3859
qhbMmz339DsvlwXc	882
qiJGvCVgSqRp9dsu	7813
qiyRaCNK2WzOQNTN	235
qjnH4yDjGm8XWr5G	6376
qnv77D23aKvih3j2	11492
qnylbbfssY458eIG	1216
qpRuEBjxJjXTV9pV	2072
qpzEfMcAgRw2249D	5135
qq3el8xwdckarmlh	2186
qqad7YmPsSUYv12b	17457
qr7l3zZju9kS4Azs	24323
qrkxeaiFlLnxbhfJ	5068
qtDorbJpWDPAEqbp	575
qtI2udJpwde94hTQ	1468
qvRQmTW9BEtK67ci	44347
qvmK7CcflfnPiGFP	3915
qwKky3hudlAlYZLa	818
qwr6LdDHxR73WCvD	4522
qx856tJyAiQXXbeu	172
qxC0r64bmUG6KGuS	1077
qxRU7sHlMZWcHczn	11525
qzNrTkjQB8STKA2l	314
qzZSPS2EiJKMMnzs	421
r045temMIWhIwAgO	308
r1mG0VtFtKVr4Qqx	8848
r2fBjTeVwQg7u427	885
r2kFVQg5yytbeCcj	926
r33DVgRlOsoVts9c	2608
r3wJBE7NXqgZDQjo	120
r4ysG7AdOFu5GCm9	1816
r51pisZNEN7naPzM	7620
r63ZKgpzyU6j9Nck	3988
r6fF5pebWtAmdM62	1186
r6kKHyzeIRwPbbRx	1550
r9pC8dmwu4kuBr5q	708
rBRNYPe0NPTTs0yt	2696
rC0J0pOTCF9SFcnC	1523
rD80Pdj6mD5J87cE	361
rDGwk4sPntHOWox9	3318
rE3PsUTtnKlyF1wn	5958
rEJMvplDjqWI1cBm	6229
rEWX59HPtwBwN6ew	25311
rExcqzEU4MTlkBiK	4669
